index,id,datetime,time,reading,measure,port
24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,4.65,CO,COM5

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,0.13,NO2,COM5

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,706.79,C3H8,COM5

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,477.76,C4H10,COM5

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,786.36,CH4,COM5

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,0.80,H2,COM5

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,1.75,C2H5OH,COM5

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,19.86,O2,COM6

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,980.0,Pressure,COM6

24,pine chip NO3 humid,03/20/2018 12:45:10,690.000,31.7,uvTemperature,COM6

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,742.0,CO2,COM4

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,51.6,Humidity,COM4

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,28.2,Temperature,COM4

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,0.79,NH3,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,4.68,CO,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,0.12,NO2,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,714.33,C3H8,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,482.08,C4H10,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,800.82,CH4,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,0.81,H2,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,1.77,C2H5OH,COM5

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,19.86,O2,COM6

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,980.0,Pressure,COM6

25,pine chip NO3 humid,03/20/2018 12:45:40,720.000,31.7,uvTemperature,COM6

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,755.0,CO2,COM4

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,52.0,Humidity,COM4

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,28.2,Temperature,COM4

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,0.80,NH3,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,4.75,CO,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,0.12,NO2,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,729.62,C3H8,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,490.83,C4H10,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,845.71,CH4,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,0.82,H2,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,1.80,C2H5OH,COM5

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,19.86,O2,COM6

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,980.0,Pressure,COM6

26,pine chip NO3 humid,03/20/2018 12:46:10,750.000,31.7,uvTemperature,COM6

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,791.0,CO2,COM4

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,52.5,Humidity,COM4

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,28.2,Temperature,COM4

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,0.81,NH3,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,4.77,CO,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,0.12,NO2,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,737.37,C3H8,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,495.26,C4H10,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,861.19,CH4,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,0.83,H2,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,1.81,C2H5OH,COM5

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,19.86,O2,COM6

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,980.0,Pressure,COM6

27,pine chip NO3 humid,03/20/2018 12:46:40,780.000,31.8,uvTemperature,COM6

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,773.0,CO2,COM4

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,52.9,Humidity,COM4

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,28.2,Temperature,COM4

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,0.80,NH3,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,4.75,CO,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,0.12,NO2,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,729.62,C3H8,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,11.92,C4H10,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,845.71,CH4,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,0.82,H2,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,1.80,C2H5OH,COM5

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,19.86,O2,COM6

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,980.0,Pressure,COM6

28,pine chip NO3 humid,03/20/2018 12:47:10,810.000,31.9,uvTemperature,COM6

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,776.0,CO2,COM4

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,53.3,Humidity,COM4

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,28.3,Temperature,COM4

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,0.80,NH3,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,4.77,CO,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,0.12,NO2,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,729.62,C3H8,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,490.83,C4H10,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,861.19,CH4,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,0.83,H2,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,1.81,C2H5OH,COM5

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,19.86,O2,COM6

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,980.0,Pressure,COM6

29,pine chip NO3 humid,03/20/2018 12:47:40,840.000,32.0,uvTemperature,COM6

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,767.0,CO2,COM4

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,53.8,Humidity,COM4

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,28.4,Temperature,COM4

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,0.81,NH3,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,4.79,CO,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,0.11,NO2,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,737.37,C3H8,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,495.26,C4H10,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,876.95,CH4,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,0.84,H2,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,1.82,C2H5OH,COM5

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,19.86,O2,COM6

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,980.0,Pressure,COM6

30,pine chip NO3 humid,03/20/2018 12:48:10,870.000,32.0,uvTemperature,COM6

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,769.0,CO2,COM4

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,54.1,Humidity,COM4

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,28.5,Temperature,COM4

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,0.81,NH3,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,4.82,CO,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,0.11,NO2,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,745.20,C3H8,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,499.72,C4H10,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,892.97,CH4,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,0.84,H2,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,1.84,C2H5OH,COM5

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,19.85,O2,COM6

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,980.0,Pressure,COM6

31,pine chip NO3 humid,03/20/2018 12:48:40,900.000,32.1,uvTemperature,COM6

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,780.0,CO2,COM4

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,54.6,Humidity,COM4

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,28.5,Temperature,COM4

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,0.81,NH3,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,4.84,CO,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,0.11,NO2,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,745.20,C3H8,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,499.72,C4H10,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,909.27,CH4,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,0.85,H2,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,1.85,C2H5OH,COM5

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,19.84,O2,COM6

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,980.0,Pressure,COM6

32,pine chip NO3 humid,03/20/2018 12:49:10,930.000,32.2,uvTemperature,COM6

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,769.0,CO2,COM4

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,54.9,Humidity,COM4

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,28.6,Temperature,COM4

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,0.82,NH3,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,4.84,CO,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,0.11,NO2,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,753.10,C3H8,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,504.21,C4H10,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,909.27,CH4,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,0.85,H2,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,1.85,C2H5OH,COM5

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,19.83,O2,COM6

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,980.0,Pressure,COM6

33,pine chip NO3 humid,03/20/2018 12:49:40,960.000,32.2,uvTemperature,COM6

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,826.0,CO2,COM4

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,55.3,Humidity,COM4

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,28.6,Temperature,COM4

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,0.82,NH3,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,4.89,CO,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,0.11,NO2,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,761.08,C3H8,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,508.74,C4H10,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,942.72,CH4,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,0.86,H2,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,1.87,C2H5OH,COM5

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,19.83,O2,COM6

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,980.0,Pressure,COM6

34,pine chip NO3 humid,03/20/2018 12:50:10,990.000,32.2,uvTemperature,COM6

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,801.0,CO2,COM4

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,55.7,Humidity,COM4

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,28.7,Temperature,COM4

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,0.82,NH3,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,4.89,CO,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,0.11,NO2,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,761.08,C3H8,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,508.74,C4H10,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,942.72,CH4,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,0.86,H2,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,1.87,C2H5OH,COM5

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,19.8,O2,COM6

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,981.0,Pressure,COM6

35,pine chip NO3 humid,03/20/2018 12:50:40,1020.000,32.3,uvTemperature,COM6

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,793.0,CO2,COM4

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,56.0,Humidity,COM4

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,28.7,Temperature,COM4

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,0.83,NH3,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,4.91,CO,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,0.11,NO2,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,769.13,C3H8,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,513.31,C4H10,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,959.87,CH4,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,0.87,H2,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,1.88,C2H5OH,COM5

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,19.82,O2,COM6

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,981.0,Pressure,COM6

36,pine chip NO3 humid,03/20/2018 12:51:10,1050.000,32.4,uvTemperature,COM6

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,804.0,CO2,COM4

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,56.4,Humidity,COM4

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,28.8,Temperature,COM4

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,0.83,NH3,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,4.94,CO,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,0.11,NO2,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,769.13,C3H8,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,513.31,C4H10,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,977.32,CH4,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,0.87,H2,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,1.90,C2H5OH,COM5

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,19.79,O2,COM6

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,981.0,Pressure,COM6

37,pine chip NO3 humid,03/20/2018 12:51:40,1080.000,32.5,uvTemperature,COM6

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,756.0,CO2,COM4

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,56.7,Humidity,COM4

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,28.8,Temperature,COM4

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,0.84,NH3,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,4.96,CO,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,0.11,NO2,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,777.26,C3H8,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,517.91,C4H10,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,995.08,CH4,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,0.88,H2,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,1.91,C2H5OH,COM5

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,19.78,O2,COM6

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,980.0,Pressure,COM6

38,pine chip NO3 humid,03/20/2018 12:52:10,1110.000,32.5,uvTemperature,COM6

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,761.0,CO2,COM4

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,57.1,Humidity,COM4

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,28.8,Temperature,COM4

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,0.84,NH3,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,4.98,CO,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,0.11,NO2,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,777.26,C3H8,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,517.91,C4H10,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,1013.14,CH4,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,0.89,H2,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,1.92,C2H5OH,COM5

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,19.8,O2,COM6

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,980.0,Pressure,COM6

39,pine chip NO3 humid,03/20/2018 12:52:40,1140.000,32.5,uvTemperature,COM6

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,810.0,CO2,COM4

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,57.4,Humidity,COM4

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,28.9,Temperature,COM4

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,0.84,NH3,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,4.98,CO,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,0.10,NO2,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,785.47,C3H8,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,522.55,C4H10,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,1013.14,CH4,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,0.89,H2,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,1.92,C2H5OH,COM5

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,19.8,O2,COM6

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,980.0,Pressure,COM6

40,pine chip NO3 humid,03/20/2018 12:53:10,1170.000,32.6,uvTemperature,COM6

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,759.0,CO2,COM4

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,57.7,Humidity,COM4

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,28.9,Temperature,COM4

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,0.84,NH3,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,5.01,CO,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,0.10,NO2,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,785.47,C3H8,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,522.55,C4H10,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,1031.50,CH4,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,0.89,H2,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,1.93,C2H5OH,COM5

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,19.77,O2,COM6

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,981.0,Pressure,COM6

41,pine chip NO3 humid,03/20/2018 12:53:40,1200.000,32.6,uvTemperature,COM6

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,783.0,CO2,COM4

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,58.1,Humidity,COM4

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,29.0,Temperature,COM4

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,0.84,NH3,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,5.03,CO,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,0.10,NO2,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,785.47,C3H8,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,522.55,C4H10,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,1050.19,CH4,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,0.90,H2,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,1.94,C2H5OH,COM5

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,19.77,O2,COM6

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,981.0,Pressure,COM6

42,pine chip NO3 humid,03/20/2018 12:54:10,1230.000,32.7,uvTemperature,COM6

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,767.0,CO2,COM4

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,58.4,Humidity,COM4

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,29.0,Temperature,COM4

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,0.86,NH3,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,5.08,CO,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,0.10,NO2,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,810.56,C3H8,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,536.69,C4H10,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,1088.52,CH4,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,0.91,H2,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,1.97,C2H5OH,COM5

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,19.79,O2,COM6

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,980.0,Pressure,COM6

43,pine chip NO3 humid,03/20/2018 12:54:40,1260.000,32.8,uvTemperature,COM6

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,819.0,CO2,COM4

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,58.8,Humidity,COM4

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,29.1,Temperature,COM4

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,0.86,NH3,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,5.11,CO,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,0.10,NO2,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,810.56,C3H8,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,536.69,C4H10,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,1108.19,CH4,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,0.92,H2,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,1.98,C2H5OH,COM5

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,19.76,O2,COM6

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,981.0,Pressure,COM6

44,pine chip NO3 humid,03/20/2018 12:55:10,1290.000,32.8,uvTemperature,COM6

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,824.0,CO2,COM4

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,59.0,Humidity,COM4

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,29.1,Temperature,COM4

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,0.85,NH3,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,5.08,CO,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,0.10,NO2,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,802.11,C3H8,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,531.94,C4H10,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,1088.52,CH4,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,0.91,H2,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,1.97,C2H5OH,COM5

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,19.76,O2,COM6

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,981.0,Pressure,COM6

45,pine chip NO3 humid,03/20/2018 12:55:40,1320.000,32.8,uvTemperature,COM6

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,819.0,CO2,COM4

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,59.3,Humidity,COM4

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,29.2,Temperature,COM4

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,0.85,NH3,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,5.08,CO,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,0.10,NO2,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,802.11,C3H8,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,531.94,C4H10,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,1088.52,CH4,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,0.91,H2,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,1.97,C2H5OH,COM5

46,pine chip NO3 humid,03/20/2018 12:56:10,1350.000,19.76,O2,COM6

